closeOnShutDown,pathEventCalendarCSV,pathMultiSettingCSV,isTest,isMultiScenarioRun,eventName,currencyOfEvent,testInstrument,enabledOrderDirection,pointsAway,takeProfit,stopLoss,modifyGap,secondsBeforePending,secondsBeforeModify,secondsAfterNews,secondsAfterNewsOffset,breakevenTrigger,breakevenDistance,trailingStop,trailingAfter,trailImmediately,isOCO,manageMoney,calcAmountWithMaxSpread,riskPercent,amount,maxSpread,maxSlippage,initDep,finishDep,commission,turnOver,eventPeriodsNbr,closedOrderNb,buyOrders,sellOrders,maxProfit,maxLoss,profitNb,lossNb,profitNbWithComm,lossNbWithComm,orderPercent,profitPercent,profitPercentWithComm,avrPLperevent,avrPLclosedorder,sumProfit,sumLoss,sumProfitCom,sumLossCom,PLrate,PLrateCom
true,F:\FOREX\nsresource\news-schedule\schedule-from-db-United States Existing Home Sales MoM.csv,F:\FOREX\nsresource\parameters\multiSettings.csv,true,false,United States Existing Home Sales MoM,USD,USD/JPY,LONG,3.4,0.0,2.5,0.1,10,0,5,0,5.0,0.5,3.4,1.5,true,true,true,false,0.01,0.001,0.0,5.0,1000.0,1022.21,9.57,199481.52,35,2,2,0,16.4,0.0,2,0,2,0,0.05714285714285714,1.0,1.0,0.6345714285714296,11.105000000000018,31.78,0.0,22.21,0.0,999.0,999.0
true,F:\FOREX\nsresource\news-schedule\schedule-from-db-United States Existing Home Sales MoM.csv,F:\FOREX\nsresource\parameters\multiSettings.csv,true,false,United States Existing Home Sales MoM,USD,USD/JPY,LONG,3.4,0.0,2.5,0.1,10,0,5,0,5.0,0.5,3.4,1.5,true,true,true,false,0.01,0.001,0.0,999.0,1000.0,1022.48,18.84,392452.35,35,4,4,0,15.87,-3.2,3,1,3,1,0.11428571428571428,0.75,0.75,0.6422857142857148,5.6200000000000045,44.5,-3.2,30.4,-7.930000000000001,13.90625,3.833543505674653
closeOnShutDown,pathEventCalendarCSV,pathMultiSettingCSV,isTest,isMultiScenarioRun,eventName,currencyOfEvent,testInstrument,enabledOrderDirection,pointsAway,takeProfit,stopLoss,modifyGap,secondsBeforePending,secondsBeforeModify,secondsAfterNews,secondsAfterNewsOffset,breakevenTrigger,breakevenDistance,trailingStop,trailingAfter,trailImmediately,isOCO,manageMoney,calcAmountWithMaxSpread,riskPercent,amount,maxSpread,maxSlippage,initDep,finishDep,commission,turnOver,eventPeriodsNbr,closedOrderNb,buyOrders,sellOrders,maxProfit,maxLoss,profitNb,lossNb,profitNbWithComm,lossNbWithComm,orderPercent,profitPercent,profitPercentWithComm,avrPLperevent,avrPLclosedorder,sumProfit,sumLoss,sumProfitCom,sumLossCom,PLrate,PLrateCom
true,F:\FOREX\nsresource\news-schedule\schedule-from-db-United States Existing Home Sales MoM.csv,F:\FOREX\nsresource\parameters\multiSettings.csv,true,false,United States Existing Home Sales MoM,USD,USD/JPY,LONG,3.4,0.0,2.5,0.1,10,0,5,0,5.0,0.5,5.7,1.5,true,true,true,false,0.01,0.001,0.0,2.0,1000.0,1009.69,9.559999999999999,199191.32,35,2,2,0,13.6,0.0,2,0,2,0,0.05714285714285714,1.0,1.0,0.2768571428571444,4.845000000000027,19.25,0.0,9.690000000000001,0.0,999.0,999.0
true,F:\FOREX\nsresource\news-schedule\schedule-from-db-United States Existing Home Sales MoM.csv,F:\FOREX\nsresource\parameters\multiSettings.csv,true,false,United States Existing Home Sales MoM,USD,USD/JPY,LONG,3.4,0.0,2.5,0.1,10,0,5,0,5.0,0.5,5.7,1.5,true,true,true,false,0.01,0.001,0.0,5.0,1000.0,1009.69,9.559999999999999,199191.32,35,2,2,0,13.6,0.0,2,0,2,0,0.05714285714285714,1.0,1.0,0.2768571428571444,4.845000000000027,19.25,0.0,9.690000000000001,0.0,999.0,999.0
true,F:\FOREX\nsresource\news-schedule\schedule-from-db-United States Existing Home Sales MoM.csv,F:\FOREX\nsresource\parameters\multiSettings.csv,true,false,United States Existing Home Sales MoM,USD,USD/JPY,LONG,3.4,0.0,2.5,0.1,10,0,5,0,5.0,0.5,5.7,1.5,true,true,true,false,0.01,0.001,0.0,999.0,1000.0,1047.53,19.43,404699.24000000005,35,4,4,0,43.19,0.0,4,0,3,1,0.11428571428571428,1.0,0.75,1.3579999999999992,11.882499999999993,66.96,0.0,48.11999999999999,-0.5799999999999992,999.0,999.0
true,F:\FOREX\nsresource\news-schedule\schedule-from-db-United States Existing Home Sales MoM.csv,F:\FOREX\nsresource\parameters\multiSettings.csv,true,false,United States Existing Home Sales MoM,USD,USD/JPY,LONG,3.4,0.0,2.5,0.1,10,0,5,0,5.0,0.5,12.5,1.5,true,true,true,false,0.01,0.001,0.0,2.0,1000.0,994.48,9.51,198026.01,35,2,2,0,2.0,0.0,2,0,0,2,0.05714285714285714,1.0,0.0,-0.1577142857142852,-2.759999999999991,3.99,0.0,0.0,-5.52,999.0,999.0
true,F:\FOREX\nsresource\news-schedule\schedule-from-db-United States Existing Home Sales MoM.csv,F:\FOREX\nsresource\parameters\multiSettings.csv,true,false,United States Existing Home Sales MoM,USD,USD/JPY,LONG,3.4,0.0,2.5,0.1,10,0,5,0,5.0,0.5,12.5,1.5,true,true,true,false,0.01,0.001,0.0,5.0,1000.0,994.48,9.51,198026.01,35,2,2,0,2.0,0.0,2,0,0,2,0.05714285714285714,1.0,0.0,-0.1577142857142852,-2.759999999999991,3.99,0.0,0.0,-5.52,999.0,999.0
true,F:\FOREX\nsresource\news-schedule\schedule-from-db-United States Existing Home Sales MoM.csv,F:\FOREX\nsresource\parameters\multiSettings.csv,true,false,United States Existing Home Sales MoM,USD,USD/JPY,LONG,3.4,0.0,2.5,0.1,10,0,5,0,5.0,0.5,12.5,1.5,true,true,true,false,0.01,0.001,0.0,999.0,1000.0,1030.1,19.31,402071.38,35,4,4,0,43.19,0.0,4,0,1,3,0.11428571428571428,1.0,0.25,0.8599999999999974,7.524999999999977,49.41,0.0,38.459999999999994,-8.350000000000001,999.0,999.0
true,F:\FOREX\nsresource\news-schedule\schedule-from-db-United States Existing Home Sales MoM.csv,F:\FOREX\nsresource\parameters\multiSettings.csv,true,false,United States Existing Home Sales MoM,USD,USD/JPY,LONG,3.4,0.0,2.5,0.1,10,0,5,0,5.0,2.0,3.4,1.5,true,true,true,false,0.01,0.001,0.0,2.0,1000.0,1022.21,9.57,199481.52,35,2,2,0,16.4,0.0,2,0,2,0,0.05714285714285714,1.0,1.0,0.6345714285714296,11.105000000000018,31.78,0.0,22.21,0.0,999.0,999.0
true,F:\FOREX\nsresource\news-schedule\schedule-from-db-United States Existing Home Sales MoM.csv,F:\FOREX\nsresource\parameters\multiSettings.csv,true,false,United States Existing Home Sales MoM,USD,USD/JPY,LONG,3.4,0.0,2.5,0.1,10,0,5,0,5.0,2.0,3.4,1.5,true,true,true,false,0.01,0.001,0.0,5.0,1000.0,1022.21,9.57,199481.52,35,2,2,0,16.4,0.0,2,0,2,0,0.05714285714285714,1.0,1.0,0.6345714285714296,11.105000000000018,31.78,0.0,22.21,0.0,999.0,999.0
true,F:\FOREX\nsresource\news-schedule\schedule-from-db-United States Existing Home Sales MoM.csv,F:\FOREX\nsresource\parameters\multiSettings.csv,true,false,United States Existing Home Sales MoM,USD,USD/JPY,LONG,3.4,0.0,2.5,0.1,10,0,5,0,5.0,2.0,3.4,1.5,true,true,true,false,0.01,0.001,0.0,999.0,1000.0,1022.48,18.84,392452.35,35,4,4,0,15.87,-3.2,3,1,3,1,0.11428571428571428,0.75,0.75,0.6422857142857148,5.6200000000000045,44.5,-3.2,30.4,-7.930000000000001,13.90625,3.833543505674653
true,F:\FOREX\nsresource\news-schedule\schedule-from-db-United States Existing Home Sales MoM.csv,F:\FOREX\nsresource\parameters\multiSettings.csv,true,false,United States Existing Home Sales MoM,USD,USD/JPY,LONG,3.4,0.0,2.5,0.1,10,0,5,0,5.0,2.0,5.7,1.5,true,true,true,false,0.01,0.001,0.0,2.0,1000.0,1012.11,9.559999999999999,199193.75,35,2,2,0,13.6,0.0,2,0,2,0,0.05714285714285714,1.0,1.0,0.34600000000000036,6.055000000000007,21.67,0.0,12.11,0.0,999.0,999.0
true,F:\FOREX\nsresource\news-schedule\schedule-from-db-United States Existing Home Sales MoM.csv,F:\FOREX\nsresource\parameters\multiSettings.csv,true,false,United States Existing Home Sales MoM,USD,USD/JPY,LONG,3.4,0.0,2.5,0.1,10,0,5,0,5.0,2.0,5.7,1.5,true,true,true,false,0.01,0.001,0.0,5.0,1000.0,1012.11,9.559999999999999,199193.75,35,2,2,0,13.6,0.0,2,0,2,0,0.05714285714285714,1.0,1.0,0.34600000000000036,6.055000000000007,21.67,0.0,12.11,0.0,999.0,999.0
true,F:\FOREX\nsresource\news-schedule\schedule-from-db-United States Existing Home Sales MoM.csv,F:\FOREX\nsresource\parameters\multiSettings.csv,true,false,United States Existing Home Sales MoM,USD,USD/JPY,LONG,3.4,0.0,2.5,0.1,10,0,5,0,5.0,2.0,5.7,1.5,true,true,true,false,0.01,0.001,0.0,999.0,1000.0,1054.25,19.44,404944.43,35,4,4,0,43.19,0.0,4,0,4,0,0.11428571428571428,1.0,1.0,1.55,13.5625,73.69,0.0,54.25999999999999,0.0,999.0,999.0
true,F:\FOREX\nsresource\news-schedule\schedule-from-db-United States Existing Home Sales MoM.csv,F:\FOREX\nsresource\parameters\multiSettings.csv,true,false,United States Existing Home Sales MoM,USD,USD/JPY,LONG,3.4,0.0,2.5,0.1,10,0,5,0,5.0,2.0,12.5,1.5,true,true,true,false,0.01,0.001,0.0,2.0,1000.0,1006.5,9.53,198632.77000000002,35,2,2,0,8.03,0.0,2,0,2,0,0.05714285714285714,1.0,1.0,0.18571428571428572,3.25,16.03,0.0,6.5,0.0,999.0,999.0
true,F:\FOREX\nsresource\news-schedule\schedule-from-db-United States Existing Home Sales MoM.csv,F:\FOREX\nsresource\parameters\multiSettings.csv,true,false,United States Existing Home Sales MoM,USD,USD/JPY,LONG,3.4,0.0,2.5,0.1,10,0,5,0,5.0,2.0,12.5,1.5,true,true,true,false,0.01,0.001,0.0,5.0,1000.0,1006.5,9.53,198632.77000000002,35,2,2,0,8.03,0.0,2,0,2,0,0.05714285714285714,1.0,1.0,0.18571428571428572,3.25,16.03,0.0,6.5,0.0,999.0,999.0
closeOnShutDown,pathEventCalendarCSV,pathMultiSettingCSV,isTest,isMultiScenarioRun,eventName,currencyOfEvent,testInstrument,enabledOrderDirection,pointsAway,takeProfit,stopLoss,modifyGap,secondsBeforePending,secondsBeforeModify,secondsAfterNews,secondsAfterNewsOffset,breakevenTrigger,breakevenDistance,trailingStop,trailingAfter,trailImmediately,isOCO,manageMoney,calcAmountWithMaxSpread,riskPercent,amount,maxSpread,maxSlippage,initDep,finishDep,commission,turnOver,eventPeriodsNbr,closedOrderNb,buyOrders,sellOrders,maxProfit,maxLoss,profitNb,lossNb,profitNbWithComm,lossNbWithComm,orderPercent,profitPercent,profitPercentWithComm,avrPLperevent,avrPLclosedorder,sumProfit,sumLoss,sumProfitCom,sumLossCom,PLrate,PLrateCom
true,F:\FOREX\nsresource\news-schedule\schedule-from-db-United States Existing Home Sales MoM.csv,F:\FOREX\nsresource\parameters\multiSettings.csv,true,false,United States Existing Home Sales MoM,USD,USD/JPY,LONG,3.4,0.0,2.5,0.1,10,0,5,0,5.0,2.0,12.5,1.5,true,true,true,false,0.01,0.001,0.0,999.0,1000.0,1048.81,19.39,403891.24,35,4,4,0,43.19,0.0,4,0,4,0,0.11428571428571428,1.0,1.0,1.394571428571427,12.202499999999986,68.2,0.0,48.809999999999995,0.0,999.0,999.0
true,F:\FOREX\nsresource\news-schedule\schedule-from-db-United States Existing Home Sales MoM.csv,F:\FOREX\nsresource\parameters\multiSettings.csv,true,false,United States Existing Home Sales MoM,USD,USD/JPY,LONG,3.4,0.0,2.5,0.1,10,0,5,0,5.0,4.0,3.4,1.5,true,true,true,false,0.01,0.001,0.0,2.0,1000.0,1022.21,9.57,199481.52,35,2,2,0,16.4,0.0,2,0,2,0,0.05714285714285714,1.0,1.0,0.6345714285714296,11.105000000000018,31.78,0.0,22.21,0.0,999.0,999.0
true,F:\FOREX\nsresource\news-schedule\schedule-from-db-United States Existing Home Sales MoM.csv,F:\FOREX\nsresource\parameters\multiSettings.csv,true,false,United States Existing Home Sales MoM,USD,USD/JPY,LONG,3.4,0.0,2.5,0.1,10,0,5,0,5.0,4.0,3.4,1.5,true,true,true,false,0.01,0.001,0.0,5.0,1000.0,1022.21,9.57,199481.52,35,2,2,0,16.4,0.0,2,0,2,0,0.05714285714285714,1.0,1.0,0.6345714285714296,11.105000000000018,31.78,0.0,22.21,0.0,999.0,999.0
true,F:\FOREX\nsresource\news-schedule\schedule-from-db-United States Existing Home Sales MoM.csv,F:\FOREX\nsresource\parameters\multiSettings.csv,true,false,United States Existing Home Sales MoM,USD,USD/JPY,LONG,3.4,0.0,2.5,0.1,10,0,5,0,5.0,4.0,3.4,1.5,true,true,true,false,0.01,0.001,0.0,999.0,1000.0,1025.32,18.84,392455.19,35,4,4,0,16.22,-3.2,3,1,3,1,0.11428571428571428,0.75,0.75,0.7234285714285696,6.329999999999984,47.339999999999996,-3.2,33.239999999999995,-7.930000000000001,14.793749999999998,4.191677175283732
true,F:\FOREX\nsresource\news-schedule\schedule-from-db-United States Existing Home Sales MoM.csv,F:\FOREX\nsresource\parameters\multiSettings.csv,true,false,United States Existing Home Sales MoM,USD,USD/JPY,LONG,3.4,0.0,2.5,0.1,10,0,5,0,5.0,4.0,5.7,1.5,true,true,true,false,0.01,0.001,0.0,2.0,1000.0,1021.82,9.57,199441.71,35,2,2,0,16.0,0.0,2,0,2,0,0.05714285714285714,1.0,1.0,0.6234285714285729,10.910000000000025,31.369999999999997,0.0,21.799999999999997,0.0,999.0,999.0
true,F:\FOREX\nsresource\news-schedule\schedule-from-db-United States Existing Home Sales MoM.csv,F:\FOREX\nsresource\parameters\multiSettings.csv,true,false,United States Existing Home Sales MoM,USD,USD/JPY,LONG,3.4,0.0,2.5,0.1,10,0,5,0,5.0,4.0,5.7,1.5,true,true,true,false,0.01,0.001,0.0,5.0,1000.0,1021.82,9.57,199441.71,35,2,2,0,16.0,0.0,2,0,2,0,0.05714285714285714,1.0,1.0,0.6234285714285729,10.910000000000025,31.369999999999997,0.0,21.799999999999997,0.0,999.0,999.0
true,F:\FOREX\nsresource\news-schedule\schedule-from-db-United States Existing Home Sales MoM.csv,F:\FOREX\nsresource\parameters\multiSettings.csv,true,false,United States Existing Home Sales MoM,USD,USD/JPY,LONG,3.4,0.0,2.5,0.1,10,0,5,0,5.0,4.0,5.7,1.5,true,true,true,false,0.01,0.001,0.0,999.0,1000.0,1072.83,19.5,406164.06,35,4,4,0,43.19,0.0,4,0,4,0,0.11428571428571428,1.0,1.0,2.0808571428571407,18.207499999999982,92.32,0.0,72.82,0.0,999.0,999.0
true,F:\FOREX\nsresource\news-schedule\schedule-from-db-United States Existing Home Sales MoM.csv,F:\FOREX\nsresource\parameters\multiSettings.csv,true,false,United States Existing Home Sales MoM,USD,USD/JPY,LONG,3.4,0.0,2.5,0.1,10,0,5,0,5.0,4.0,12.5,1.5,true,true,true,false,0.01,0.001,0.0,2.0,1000.0,1021.82,9.57,199441.71,35,2,2,0,16.0,0.0,2,0,2,0,0.05714285714285714,1.0,1.0,0.6234285714285729,10.910000000000025,31.369999999999997,0.0,21.799999999999997,0.0,999.0,999.0
true,F:\FOREX\nsresource\news-schedule\schedule-from-db-United States Existing Home Sales MoM.csv,F:\FOREX\nsresource\parameters\multiSettings.csv,true,false,United States Existing Home Sales MoM,USD,USD/JPY,LONG,3.4,0.0,2.5,0.1,10,0,5,0,5.0,4.0,12.5,1.5,true,true,true,false,0.01,0.001,0.0,5.0,1000.0,1021.82,9.57,199441.71,35,2,2,0,16.0,0.0,2,0,2,0,0.05714285714285714,1.0,1.0,0.6234285714285729,10.910000000000025,31.369999999999997,0.0,21.799999999999997,0.0,999.0,999.0
true,F:\FOREX\nsresource\news-schedule\schedule-from-db-United States Existing Home Sales MoM.csv,F:\FOREX\nsresource\parameters\multiSettings.csv,true,false,United States Existing Home Sales MoM,USD,USD/JPY,LONG,3.4,0.0,2.5,0.1,10,0,5,0,5.0,4.0,12.5,1.5,true,true,true,false,0.01,0.001,0.0,999.0,1000.0,1072.83,19.5,406164.06,35,4,4,0,43.19,0.0,4,0,4,0,0.11428571428571428,1.0,1.0,2.0808571428571407,18.207499999999982,92.32,0.0,72.82,0.0,999.0,999.0
true,F:\FOREX\nsresource\news-schedule\schedule-from-db-United States Existing Home Sales MoM.csv,F:\FOREX\nsresource\parameters\multiSettings.csv,true,false,United States Existing Home Sales MoM,USD,USD/JPY,LONG,4.4,0.0,2.5,0.1,10,0,5,0,1.5,0.5,3.4,1.5,true,true,true,false,0.01,0.001,0.0,2.0,1000.0,996.87,4.73,98498.79,35,1,1,0,1.6,0.0,1,0,0,1,0.02857142857142857,1.0,0.0,-0.0894285714285713,-3.1299999999999955,1.6,0.0,0.0,-3.1300000000000003,999.0,999.0
true,F:\FOREX\nsresource\news-schedule\schedule-from-db-United States Existing Home Sales MoM.csv,F:\FOREX\nsresource\parameters\multiSettings.csv,true,false,United States Existing Home Sales MoM,USD,USD/JPY,LONG,4.4,0.0,2.5,0.1,10,0,5,0,1.5,0.5,3.4,1.5,true,true,true,false,0.01,0.001,0.0,5.0,1000.0,996.87,4.73,98498.79,35,1,1,0,1.6,0.0,1,0,0,1,0.02857142857142857,1.0,0.0,-0.0894285714285713,-3.1299999999999955,1.6,0.0,0.0,-3.1300000000000003,999.0,999.0
true,F:\FOREX\nsresource\news-schedule\schedule-from-db-United States Existing Home Sales MoM.csv,F:\FOREX\nsresource\parameters\multiSettings.csv,true,false,United States Existing Home Sales MoM,USD,USD/JPY,LONG,4.4,0.0,2.5,0.1,10,0,5,0,1.5,0.5,3.4,1.5,true,true,true,false,0.01,0.001,0.0,999.0,1000.0,1003.3,9.48,197368.64,35,2,2,0,10.77,0.0,2,0,1,1,0.05714285714285714,1.0,0.5,0.09428571428571299,1.6499999999999773,12.77,0.0,6.02,-2.7300000000000004,999.0,999.0
true,F:\FOREX\nsresource\news-schedule\schedule-from-db-United States Existing Home Sales MoM.csv,F:\FOREX\nsresource\parameters\multiSettings.csv,true,false,United States Existing Home Sales MoM,USD,USD/JPY,LONG,4.4,0.0,2.5,0.1,10,0,5,0,1.5,0.5,5.7,1.5,true,true,true,false,0.01,0.001,0.0,2.0,1000.0,996.87,4.73,98498.79,35,1,1,0,1.6,0.0,1,0,0,1,0.02857142857142857,1.0,0.0,-0.0894285714285713,-3.1299999999999955,1.6,0.0,0.0,-3.1300000000000003,999.0,999.0
closeOnShutDown,pathEventCalendarCSV,pathMultiSettingCSV,isTest,isMultiScenarioRun,eventName,currencyOfEvent,testInstrument,enabledOrderDirection,pointsAway,takeProfit,stopLoss,modifyGap,secondsBeforePending,secondsBeforeModify,secondsAfterNews,secondsAfterNewsOffset,breakevenTrigger,breakevenDistance,trailingStop,trailingAfter,trailImmediately,isOCO,manageMoney,calcAmountWithMaxSpread,riskPercent,amount,maxSpread,maxSlippage,initDep,finishDep,commission,turnOver,eventPeriodsNbr,closedOrderNb,buyOrders,sellOrders,maxProfit,maxLoss,profitNb,lossNb,profitNbWithComm,lossNbWithComm,orderPercent,profitPercent,profitPercentWithComm,avrPLperevent,avrPLclosedorder,sumProfit,sumLoss,sumProfitCom,sumLossCom,PLrate,PLrateCom
true,F:\FOREX\nsresource\news-schedule\schedule-from-db-United States Existing Home Sales MoM.csv,F:\FOREX\nsresource\parameters\multiSettings.csv,true,false,United States Existing Home Sales MoM,USD,USD/JPY,LONG,4.4,0.0,2.5,0.1,10,0,5,0,1.5,0.5,5.7,1.5,true,true,true,false,0.01,0.001,0.0,5.0,1000.0,996.87,4.73,98498.79,35,1,1,0,1.6,0.0,1,0,0,1,0.02857142857142857,1.0,0.0,-0.0894285714285713,-3.1299999999999955,1.6,0.0,0.0,-3.1300000000000003,999.0,999.0
true,F:\FOREX\nsresource\news-schedule\schedule-from-db-United States Existing Home Sales MoM.csv,F:\FOREX\nsresource\parameters\multiSettings.csv,true,false,United States Existing Home Sales MoM,USD,USD/JPY,LONG,4.4,0.0,2.5,0.1,10,0,5,0,1.5,0.5,5.7,1.5,true,true,true,false,0.01,0.001,0.0,999.0,1000.0,993.72,9.48,197359.07,35,2,2,0,2.0,0.0,2,0,0,2,0.05714285714285714,1.0,0.0,-0.17942857142857066,-3.1399999999999864,3.2,0.0,0.0,-6.28,999.0,999.0
true,F:\FOREX\nsresource\news-schedule\schedule-from-db-United States Existing Home Sales MoM.csv,F:\FOREX\nsresource\parameters\multiSettings.csv,true,false,United States Existing Home Sales MoM,USD,USD/JPY,LONG,4.4,0.0,2.5,0.1,10,0,5,0,1.5,0.5,12.5,1.5,true,true,true,false,0.01,0.001,0.0,2.0,1000.0,996.87,4.73,98498.79,35,1,1,0,1.6,0.0,1,0,0,1,0.02857142857142857,1.0,0.0,-0.0894285714285713,-3.1299999999999955,1.6,0.0,0.0,-3.1300000000000003,999.0,999.0
true,F:\FOREX\nsresource\news-schedule\schedule-from-db-United States Existing Home Sales MoM.csv,F:\FOREX\nsresource\parameters\multiSettings.csv,true,false,United States Existing Home Sales MoM,USD,USD/JPY,LONG,4.4,0.0,2.5,0.1,10,0,5,0,1.5,0.5,12.5,1.5,true,true,true,false,0.01,0.001,0.0,5.0,1000.0,996.87,4.73,98498.79,35,1,1,0,1.6,0.0,1,0,0,1,0.02857142857142857,1.0,0.0,-0.0894285714285713,-3.1299999999999955,1.6,0.0,0.0,-3.1300000000000003,999.0,999.0
true,F:\FOREX\nsresource\news-schedule\schedule-from-db-United States Existing Home Sales MoM.csv,F:\FOREX\nsresource\parameters\multiSettings.csv,true,false,United States Existing Home Sales MoM,USD,USD/JPY,LONG,4.4,0.0,2.5,0.1,10,0,5,0,1.5,0.5,12.5,1.5,true,true,true,false,0.01,0.001,0.0,999.0,1000.0,993.72,9.48,197359.07,35,2,2,0,2.0,0.0,2,0,0,2,0.05714285714285714,1.0,0.0,-0.17942857142857066,-3.1399999999999864,3.2,0.0,0.0,-6.28,999.0,999.0
true,F:\FOREX\nsresource\news-schedule\schedule-from-db-United States Existing Home Sales MoM.csv,F:\FOREX\nsresource\parameters\multiSettings.csv,true,false,United States Existing Home Sales MoM,USD,USD/JPY,LONG,4.4,0.0,2.5,0.1,10,0,5,0,3.0,0.5,3.4,1.5,true,true,true,false,0.01,0.001,0.0,2.0,1000.0,991.67,4.73,98493.58,35,1,1,0,0.0,-3.6,0,1,0,1,0.02857142857142857,0.0,0.0,-0.23800000000000118,-8.330000000000041,0.0,-3.6,0.0,-8.33,0.0,0.0
true,F:\FOREX\nsresource\news-schedule\schedule-from-db-United States Existing Home Sales MoM.csv,F:\FOREX\nsresource\parameters\multiSettings.csv,true,false,United States Existing Home Sales MoM,USD,USD/JPY,LONG,4.4,0.0,2.5,0.1,10,0,5,0,3.0,0.5,3.4,1.5,true,true,true,false,0.01,0.001,0.0,5.0,1000.0,991.67,4.73,98493.58,35,1,1,0,0.0,-3.6,0,1,0,1,0.02857142857142857,0.0,0.0,-0.23800000000000118,-8.330000000000041,0.0,-3.6,0.0,-8.33,0.0,0.0
true,F:\FOREX\nsresource\news-schedule\schedule-from-db-United States Existing Home Sales MoM.csv,F:\FOREX\nsresource\parameters\multiSettings.csv,true,false,United States Existing Home Sales MoM,USD,USD/JPY,LONG,4.4,0.0,2.5,0.1,10,0,5,0,3.0,0.5,3.4,1.5,true,true,true,false,0.01,0.001,0.0,999.0,1000.0,995.26,9.43,196566.91,35,2,2,0,10.69,-6.0,1,1,1,1,0.05714285714285714,0.5,0.5,-0.13542857142857168,-2.3700000000000045,10.69,-6.0,5.9799999999999995,-10.73,1.7816666666666665,0.5573159366262814
true,F:\FOREX\nsresource\news-schedule\schedule-from-db-United States Existing Home Sales MoM.csv,F:\FOREX\nsresource\parameters\multiSettings.csv,true,false,United States Existing Home Sales MoM,USD,USD/JPY,LONG,4.4,0.0,2.5,0.1,10,0,5,0,3.0,0.5,5.7,1.5,true,true,true,false,0.01,0.001,0.0,2.0,1000.0,996.87,4.73,98498.79,35,1,1,0,1.6,0.0,1,0,0,1,0.02857142857142857,1.0,0.0,-0.0894285714285713,-3.1299999999999955,1.6,0.0,0.0,-3.1300000000000003,999.0,999.0
true,F:\FOREX\nsresource\news-schedule\schedule-from-db-United States Existing Home Sales MoM.csv,F:\FOREX\nsresource\parameters\multiSettings.csv,true,false,United States Existing Home Sales MoM,USD,USD/JPY,LONG,4.4,0.0,2.5,0.1,10,0,5,0,3.0,0.5,5.7,1.5,true,true,true,false,0.01,0.001,0.0,5.0,1000.0,996.87,4.73,98498.79,35,1,1,0,1.6,0.0,1,0,0,1,0.02857142857142857,1.0,0.0,-0.0894285714285713,-3.1299999999999955,1.6,0.0,0.0,-3.1300000000000003,999.0,999.0
true,F:\FOREX\nsresource\news-schedule\schedule-from-db-United States Existing Home Sales MoM.csv,F:\FOREX\nsresource\parameters\multiSettings.csv,true,false,United States Existing Home Sales MoM,USD,USD/JPY,LONG,4.4,0.0,2.5,0.1,10,0,5,0,3.0,0.5,5.7,1.5,true,true,true,false,0.01,0.001,0.0,999.0,1000.0,993.72,9.48,197359.07,35,2,2,0,2.0,0.0,2,0,0,2,0.05714285714285714,1.0,0.0,-0.17942857142857066,-3.1399999999999864,3.2,0.0,0.0,-6.28,999.0,999.0
true,F:\FOREX\nsresource\news-schedule\schedule-from-db-United States Existing Home Sales MoM.csv,F:\FOREX\nsresource\parameters\multiSettings.csv,true,false,United States Existing Home Sales MoM,USD,USD/JPY,LONG,4.4,0.0,2.5,0.1,10,0,5,0,3.0,0.5,12.5,1.5,true,true,true,false,0.01,0.001,0.0,2.0,1000.0,996.87,4.73,98498.79,35,1,1,0,1.6,0.0,1,0,0,1,0.02857142857142857,1.0,0.0,-0.0894285714285713,-3.1299999999999955,1.6,0.0,0.0,-3.1300000000000003,999.0,999.0
true,F:\FOREX\nsresource\news-schedule\schedule-from-db-United States Existing Home Sales MoM.csv,F:\FOREX\nsresource\parameters\multiSettings.csv,true,false,United States Existing Home Sales MoM,USD,USD/JPY,LONG,4.4,0.0,2.5,0.1,10,0,5,0,3.0,0.5,12.5,1.5,true,true,true,false,0.01,0.001,0.0,5.0,1000.0,996.87,4.73,98498.79,35,1,1,0,1.6,0.0,1,0,0,1,0.02857142857142857,1.0,0.0,-0.0894285714285713,-3.1299999999999955,1.6,0.0,0.0,-3.1300000000000003,999.0,999.0
true,F:\FOREX\nsresource\news-schedule\schedule-from-db-United States Existing Home Sales MoM.csv,F:\FOREX\nsresource\parameters\multiSettings.csv,true,false,United States Existing Home Sales MoM,USD,USD/JPY,LONG,4.4,0.0,2.5,0.1,10,0,5,0,3.0,0.5,12.5,1.5,true,true,true,false,0.01,0.001,0.0,999.0,1000.0,993.72,9.48,197359.07,35,2,2,0,2.0,0.0,2,0,0,2,0.05714285714285714,1.0,0.0,-0.17942857142857066,-3.1399999999999864,3.2,0.0,0.0,-6.28,999.0,999.0
